id,fuente,localidad,tipo_restriccion,area_ha,length_m,bbox
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03072,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.67,,"[-70.867827009599, -30.04359517517819, -70.8669217102429, -30.04254783219322]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03073,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,11.06,,"[-71.18307079064772, -30.04345073198036, -71.17890950958699, -30.03742889928663]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03074,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,2.33,,"[-71.17230380024198, -30.03995369833233, -71.17105901860458, -30.03761176078803]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03075,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.42,,"[-71.09108953531093, -30.03971140515424, -71.09048169417764, -30.03892286983609]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03076,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1.0,,"[-70.76333245709877, -30.04477741894101, -70.7621245066222, -30.04373048986963]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03077,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,3.41,,"[-70.91826072731628, -30.04263561412068, -70.91527067253118, -30.0410512572168]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03078,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,23.54,,"[-70.93443544734224, -30.04533977623026, -70.92455945702096, -30.04058185186569]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03079,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,33.2,,"[-70.75596520739488, -30.0581634090023, -70.75179455454247, -30.04306708285842]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03080,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.25,,"[-70.73585305105496, -30.04409586271686, -70.73554092236336, -30.04331271699841]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03081,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.58,,"[-71.04598823684871, -30.03964579073624, -71.04509281864563, -30.03859310662218]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03082,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.83,,"[-70.93437487678356, -30.04158557578977, -70.93345414994913, -30.04028704457935]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03083,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,4.74,,"[-70.8866384803467, -30.04386335850919, -70.88424543838042, -30.0409936709801]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03084,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,7.74,,"[-70.84838940162861, -30.04622348675455, -70.84600607790154, -30.04151918368159]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03085,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,2.91,,"[-70.93825032815481, -30.04180134252627, -70.9358421270364, -30.03997460665709]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03086,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.42,,"[-70.86778801987974, -30.04203263886837, -70.86718125123154, -30.04098953462595]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03087,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.25,,"[-70.85912628213758, -30.04163584471004, -70.8585244057926, -30.04110797013028]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03088,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.08,,"[-70.80001938446412, -30.04219414531258, -70.79971616259454, -30.04193033319774]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03089,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,2.41,,"[-71.34921095034926, -30.03433124109499, -71.34738382614067, -30.03276809607302]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03090,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,6.49,,"[-71.07645374922396, -30.03969755594041, -71.06986042359476, -30.03737452628753]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03091,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1.5,,"[-70.82331848403003, -30.04266084580796, -70.82209110965208, -30.04083864840339]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03092,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1.66,,"[-70.80181994140062, -30.04373615259257, -70.80091026252536, -30.04112662548661]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03093,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.33,,"[-70.67552016351698, -30.04332713331745, -70.67462014650548, -30.04279623806176]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03094,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.75,,"[-71.30502911539797, -30.03431774596292, -71.30440224874748, -30.03301429528628]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03095,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,39.25,,"[-71.16897556077838, -30.04885135850798, -71.16212820051888, -30.03508402668135]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03096,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,108.88,,"[-71.01148040699717, -30.04823938039375, -70.99468635179969, -30.03764660891673]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03097,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.33,,"[-70.91731518516899, -30.03950170731181, -70.91670818814798, -30.03897358650298]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03098,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.42,,"[-70.76088900564758, -30.04169662338863, -70.75969029418764, -30.04116117545496]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03099,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,66.7,,"[-71.10630025191061, -30.04994162301777, -71.09522433303626, -30.03597608269164]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03100,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,3.83,,"[-71.30946907930462, -30.03428635557501, -71.30621071489703, -30.03215683756729]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03101,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.83,,"[-70.9268620551574, -30.03911116951678, -70.92565802704719, -30.03831893069038]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03102,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.08,,"[-70.91670318763083, -30.03872693078786, -70.91639969229597, -30.03846287141632]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03103,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.42,,"[-70.8943207748479, -30.03931959034625, -70.89341539107686, -30.03879156822677]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03104,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,12.31,,"[-70.840064502118, -30.04608922414644, -70.83710322384627, -30.03955864457274]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03105,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,2.16,,"[-71.13339872813157, -30.0361888715684, -71.1315969284779, -30.03460662429394]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03106,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,12.39,,"[-71.1247770091759, -30.03765619123205, -71.11606663985089, -30.03482862850479]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03107,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.33,,"[-70.88625137465856, -30.03891168168805, -70.88564453265079, -30.03838369257394]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03108,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.25,,"[-70.84385871440014, -30.03951265950914, -70.84325688585633, -30.03898485009881]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03109,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1.5,,"[-70.95489988980714, -30.03844645991865, -70.95310897480431, -30.03712133205682]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03110,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1.41,,"[-70.92089214289177, -30.04023293226954, -70.92000166299422, -30.03762277052408]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03111,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,9.98,,"[-71.36046999235458, -30.03706984757532, -71.3543451155475, -30.03021236509312]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03112,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.25,,"[-71.13426066482381, -30.03408727568834, -71.13335977570102, -30.03381307357751]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03113,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,30.86,,"[-71.08817024260071, -30.04292235987094, -71.07998110499933, -30.03465979859649]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03114,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,2.91,,"[-70.95192012227322, -30.03900131236353, -70.95011902374291, -30.0366506924106]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03115,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1.0,,"[-70.91639969229597, -30.03847157141136, -70.91518073026998, -30.0371773745975]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03116,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.08,,"[-70.87577931579439, -30.03775824439313, -70.8754759231962, -30.03749427180222]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03117,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,8.73,,"[-71.17248323843609, -30.03660265513391, -71.16887372581982, -30.03269285792117]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03118,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,6.41,,"[-70.87281874424565, -30.0401637137293, -70.8701273235556, -30.03728984882606]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03119,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1.0,,"[-70.84057510391779, -30.03955864457274, -70.83995408131196, -30.03773224728408]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03120,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,19.21,,"[-71.14264494078913, -30.03846782340942, -71.13340985805117, -30.03291275316698]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03121,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1.83,,"[-71.30702169705259, -30.03093191167638, -71.30493293304417, -30.0298567073503]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03122,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,9.4,,"[-71.05963193813736, -30.03614426719985, -71.0521704917879, -30.03396876868349]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03123,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,5.24,,"[-70.94204974708936, -30.03816985735003, -70.93669214264398, -30.03575768037575]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03124,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,9.65,,"[-70.88413237009048, -30.04106206388184, -70.87968432709756, -30.03660420089659]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03125,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.17,,"[-70.87934660050975, -30.03692796680744, -70.87903830004075, -30.03640427202274]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03126,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.25,,"[-70.86740668101515, -30.03709802729379, -70.86679994239877, -30.03657435603859]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03127,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,7.4,,"[-71.01247486685354, -30.03658505220736, -71.00621225839318, -30.03417937377799]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03128,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,2.0,,"[-71.1614016234447, -30.03285997445251, -71.15928443610797, -30.03156652900345]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03129,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,3.33,,"[-71.36433049397378, -30.03093767714837, -71.36282626162392, -30.02780598741258]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03130,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,30.19,,"[-71.17885834833119, -30.04224630877863, -71.17282134651165, -30.03107074998501]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03131,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,3.24,,"[-71.16407622437565, -30.03360954817947, -71.16199848824775, -30.03125288844425]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03132,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,30.36,,"[-70.85684961521815, -30.04920982013202, -70.84977581182497, -30.03602309526738]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03133,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,4.16,,"[-70.92916948874792, -30.03705098593378, -70.92441886820436, -30.03464364591667]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03134,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.25,,"[-70.98557622146785, -30.03407274322032, -70.98497410661282, -30.03354433481646]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03135,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.42,,"[-70.87663564979378, -30.03567626514072, -70.87573527629009, -30.03514405964376]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03136,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,17.21,,"[-71.35834439531403, -30.03448952432975, -71.3533578274542, -30.02713422323462]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03137,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1149.19,,"[-71.04722639057819, -30.08497993581855, -71.00350982866772, -30.0323045166971]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03138,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,2.66,,"[-70.90828554463303, -30.03651973362542, -70.90646477630189, -30.03417367960928]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03139,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,2.16,,"[-70.84321360749291, -30.03692800794434, -70.84168746625359, -30.03485024630069]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03140,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,472.55,,"[-70.76531259418638, -30.06834465731695, -70.72882338891316, -30.03619324702769]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03141,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,17.46,,"[-71.18297967095637, -30.03665980998341, -71.17657617105873, -30.02946336329861]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03142,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,3.83,,"[-71.17389036560628, -30.03215381026257, -71.17149731490066, -30.02953741157917]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03143,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1.33,,"[-71.07064239318485, -30.03276133928357, -71.06912316087714, -30.03120792662912]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03144,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,13.97,,"[-71.13840537349247, -30.03377430304444, -71.12790457997673, -30.03000502156376]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03145,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,3.24,,"[-71.08107723441002, -30.03363523462995, -71.07957415762934, -30.03076927537944]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03146,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.67,,"[-71.06434801296554, -30.03182578318841, -71.06314884235513, -30.03103735844755]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03147,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,5.82,,"[-71.08732824649216, -30.03305443061545, -71.08345392996796, -30.03041974380203]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03148,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,2.25,,"[-70.80201503057187, -30.03697101028543, -70.8004755121427, -30.03438601379389]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03149,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.83,,"[-70.92852725128176, -30.03337136677176, -70.92733335024619, -30.03231503503201]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03150,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,2.99,,"[-70.88406847694266, -30.03533126777867, -70.88137227539937, -30.03298529544589]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03151,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1.33,,"[-70.8578062081099, -30.03464454681044, -70.85628952954222, -30.03334595613182]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03152,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.67,,"[-71.01657451314252, -30.0315275874149, -71.0156686329814, -30.03073478036776]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03153,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,43.43,,"[-70.77127743572555, -30.04318299321222, -70.76229889098035, -30.0342839367095]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03154,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.58,,"[-71.30783262867357, -30.02673574572347, -71.30721781426683, -30.02568669920031]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03155,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,63.21,,"[-71.05225079274089, -30.04091172065872, -71.03962452336256, -30.0300140891624]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03156,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.42,,"[-70.90642499535862, -30.03238599908108, -70.90522611511415, -30.03185792565261]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03157,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.08,,"[-71.19680571319715, -30.02733305358999, -71.19650157679814, -30.02706840572372]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03158,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,7.57,,"[-71.18370981583624, -30.03097191135737, -71.18015155008345, -30.0273019294821]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03159,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.58,,"[-70.93717289722132, -30.03219661766326, -70.93656080126087, -30.03114900186369]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03160,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1.25,,"[-70.93150192370426, -30.03204219460048, -70.92940757943866, -30.03123240625751]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03161,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.08,,"[-71.19709839302458, -30.02706840572372, -71.1967942567751, -30.02680375727396]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03162,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1.58,,"[-71.1786139941577, -30.02841975386573, -71.17680647404202, -30.02711647709898]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03163,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,5.9,,"[-71.1627922561632, -30.0310177612522, -71.16041054245453, -30.02737748072955]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03164,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,7.15,,"[-71.0228262328765, -30.03384194905113, -71.01721351310219, -30.02960434992354]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03165,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1.93,,"[-71.35675416614366, -30.02587882698978, -71.35554226580152, -30.02384035270369]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03166,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,162.64,,"[-71.35361325342585, -30.0425395402742, -71.33077698527497, -30.0236754966332]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03167,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.17,,"[-71.01892529614288, -30.0294042633954, -71.01861631829422, -30.02888029558728]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03168,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,8.48,,"[-71.0142288957287, -30.03337287953911, -71.00847952773171, -30.0290265503376]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03169,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1.25,,"[-71.30392360108719, -30.02524587402709, -71.30271206680779, -30.02393719797113]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03170,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1.91,,"[-71.30182293197095, -30.02505410652848, -71.29911952951299, -30.02401030766175]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03171,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,182.85,,"[-71.33600215124532, -30.04968760005181, -71.31964494129836, -30.02326252778114]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03172,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,59.39,,"[-71.01005041988606, -30.03591059530435, -70.99415376635679, -30.0285527221099]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03173,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1.83,,"[-70.99951551623616, -30.02947715555827, -70.99622733186376, -30.02866179407677]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-03174,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.08,,"[-70.90369897326323, -30.03008317762409, -70.90339553720437, -30.02981914656694]"
