id,fuente,localidad,codigo_zona,geom_type,area_ha,bbox,folder_path
NORM-PRC-zona_urbana-general-02854,PRC_LA_HIGUERA,general,ZU2,Polygon,1.04,"[-71.11407576727845, -29.37477631111459, -71.11206162492952, -29.37337413916642]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02855,PRC_LA_HIGUERA,general,ZAV,Polygon,4.43,"[-71.12197179733039, -29.37226940740057, -71.11457266374471, -29.36805046873961]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02856,PRC_LA_HIGUERA,general,ZU1,Polygon,0.55,"[-71.11582038324158, -29.37545228433699, -71.11461946012152, -29.37472837546293]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02857,PRC_LA_HIGUERA,general,ZU1,Polygon,1.45,"[-71.1182003178925, -29.37276151063812, -71.1148318022159, -29.37100131899059]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02858,PRC_LA_HIGUERA,general,ZAV,Polygon,0.33,"[-71.11106974091594, -29.37670328711152, -71.1102713418413, -29.37595701365857]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02859,PRC_LA_HIGUERA,general,ZAV,Polygon,0.03,"[-71.11480932574833, -29.37538736581288, -71.11462593373325, -29.37508156437734]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02860,PRC_LA_HIGUERA,general,ZAV,Polygon,0.92,"[-71.11472569826711, -29.37333061475995, -71.1129681151572, -29.37198518702827]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02861,PRC_LA_HIGUERA,general,ZAV,Polygon,0.2,"[-71.11537304152148, -29.37369208268494, -71.11434680965256, -29.37293881371956]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02862,PRC_LA_HIGUERA,general,ZU1,Polygon,1.04,"[-71.11510706326553, -29.37366356020433, -71.11363735062427, -29.37232621707539]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02863,PRC_LA_HIGUERA,general,ZAV,Polygon,0.55,"[-71.11747079815761, -29.37293324069223, -71.1152727928812, -29.37159618109403]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02864,PRC_LA_HIGUERA,general,ZIS,Polygon,0.64,"[-71.12297873912505, -29.36828544260467, -71.12170312388004, -29.36697511433058]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02865,PRC_LA_HIGUERA,general,ZAV,Polygon,0.2,"[-71.11475322345404, -29.37678193349828, -71.11419590751015, -29.3759933915225]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02866,PRC_LA_HIGUERA,general,ZAV,Polygon,0.25,"[-71.12062188892054, -29.37082857429851, -71.11995875734135, -29.37013826720782]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02867,PRC_LA_HIGUERA,general,ZU2,Polygon,0.0,"[-71.11225953161085, -29.37480334104675, -71.11225688043174, -29.37479798433476]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02868,PRC_LA_HIGUERA,general,<sin_codigo_extraible>,Polygon,0.15,"[-71.11571819228011, -29.3737612788207, -71.11518360466755, -29.37325366208492]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRI-zona_interes_turistico-intercomunal_elqui-00313,PRI_ELQUI_2019,intercomunal_elqui,Valle del Elqui,Polygon,16068.3,"[-70.97124408399996, -30.26001184999994, -70.35013901599996, -29.86105450099992]",Plano Zonificacion Costera / ZOIT_VF00
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07623,PRI_ELQUI_2019,intercomunal_elqui,ZEU-5,Polygon,74.75,"[-71.20475476723342, -29.90060347063706, -71.1798389325372, -29.8908849077873]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07624,PRI_ELQUI_2019,intercomunal_elqui,ZEU-2,Polygon,72.6,"[-70.72605172873612, -30.03623492940746, -70.71787406370387, -30.02663767874545]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07625,PRI_ELQUI_2019,intercomunal_elqui,ZEU-6,Polygon,53.59,"[-70.66774846310837, -30.04763813846444, -70.6567439471769, -30.03952915105796]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07626,PRI_ELQUI_2019,intercomunal_elqui,ZEU-P1,Polygon,37.34,"[-70.55327002206451, -29.97368349299365, -70.5436220527272, -29.96452734885109]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07627,PRI_ELQUI_2019,intercomunal_elqui,ZEU-6,Polygon,26.88,"[-71.22785542072658, -30.20086454926649, -71.21972011621976, -30.19304849698091]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07628,PRI_ELQUI_2019,intercomunal_elqui,ZEU-P1,Polygon,194.58,"[-71.2470633008822, -30.19505135831619, -71.22436342531884, -30.13849044611277]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07629,PRI_ELQUI_2019,intercomunal_elqui,ZEU-7,Polygon,26.28,"[-71.33242096639822, -29.49578943781292, -71.32392191986226, -29.48851252918931]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07630,PRI_ELQUI_2019,intercomunal_elqui,ZEU-6,Polygon,90.09,"[-71.02388046159184, -29.35890076349603, -71.0086257253656, -29.3490034726522]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07631,PRI_ELQUI_2019,intercomunal_elqui,ZEU-6,Polygon,74.86,"[-71.22868802901871, -29.51034551966462, -71.21221169167761, -29.49940133065073]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07632,PRI_ELQUI_2019,intercomunal_elqui,ZEU-P1,Polygon,120.12,"[-71.38784245284086, -30.20528597869852, -71.3711338275634, -30.16980724377169]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07633,PRI_ELQUI_2019,intercomunal_elqui,ZEU-3,Polygon,38.79,"[-71.41722801070068, -30.20365724854215, -71.40923290673001, -30.19733848146685]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07634,PRI_ELQUI_2019,intercomunal_elqui,ZEU-3,Polygon,25.48,"[-71.43653523884998, -30.2020035558102, -71.42853019789172, -30.19254356900006]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07635,PRI_ELQUI_2019,intercomunal_elqui,ZIT,Polygon,34.22,"[-71.36597313117674, -30.10197894967015, -71.361813024922, -30.0901673079469]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07636,PRI_ELQUI_2019,intercomunal_elqui,AV,Polygon,11.17,"[-71.1408167307198, -29.94671389250215, -71.13002126286742, -29.93862642899413]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07637,PRI_ELQUI_2019,intercomunal_elqui,ZEU-3,Polygon,63.36,"[-71.1285116312887, -29.94716884640696, -71.11359444917771, -29.93643875997513]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07638,PRI_ELQUI_2019,intercomunal_elqui,AV,Polygon,6.35,"[-71.13031375798907, -29.94645611346025, -71.12483447515967, -29.94351526202618]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07639,PRI_ELQUI_2019,intercomunal_elqui,AV,Polygon,2.3,"[-70.95807975404513, -29.98295550138264, -70.95596085926624, -29.98090297850003]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07640,PRI_ELQUI_2019,intercomunal_elqui,ZEU-4,Polygon,36.4,"[-70.70334908478185, -30.0296944283683, -70.69817899064714, -30.0196935903929]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07641,PRI_ELQUI_2019,intercomunal_elqui,ZEU-6,Polygon,27.16,"[-70.78873688481079, -30.03341852548221, -70.76967108390907, -30.0277797348216]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07642,PRI_ELQUI_2019,intercomunal_elqui,ZEU-2,Polygon,196.0,"[-71.21358365584607, -29.51730901663039, -71.19069760126105, -29.50204618779342]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07643,PRI_ELQUI_2019,intercomunal_elqui,ZEU-5,Polygon,4.68,"[-70.72174237103984, -30.03881001936977, -70.7184115440255, -30.03695244351179]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07644,PRI_ELQUI_2019,intercomunal_elqui,AV,Polygon,28.18,"[-70.70742135151579, -30.03010133204807, -70.70060014023005, -30.02369234182697]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07645,PRI_ELQUI_2019,intercomunal_elqui,ZEU-4,Polygon,55.21,"[-71.04177881700392, -30.01608900912635, -71.03365816357751, -30.00679743970692]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07646,PRI_ELQUI_2019,intercomunal_elqui,ZEU-4,Polygon,74.06,"[-71.06561080783922, -29.98254572717277, -71.0518129226456, -29.97046626050689]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07647,PRI_ELQUI_2019,intercomunal_elqui,ZEU-4,Polygon,105.82,"[-71.12469902285386, -29.84757038948753, -71.10839244088942, -29.83483386996448]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07648,PRI_ELQUI_2019,intercomunal_elqui,ZEU-PMP,Polygon,48.64,"[-71.10929116913891, -29.83933793861957, -71.09750182523786, -29.83154215839745]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07649,PRI_ELQUI_2019,intercomunal_elqui,ZEU-3,Polygon,121.1,"[-71.31795541945885, -29.29337557386232, -71.29708581928027, -29.28393498530456]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07650,PRI_ELQUI_2019,intercomunal_elqui,ZEU-6,Polygon,177.74,"[-71.32706237946645, -29.29237245406968, -71.31271659096754, -29.27442266228133]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07651,PRI_ELQUI_2019,intercomunal_elqui,AR-5,Polygon,62.4,"[-70.48232079201092, -30.03428956390208, -70.45988113396778, -30.02829283453898]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07652,PRI_ELQUI_2019,intercomunal_elqui,AR-5,Polygon,67.95,"[-70.41348181890905, -30.14625746851922, -70.39402329766621, -30.13720936720463]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07653,PRI_ELQUI_2019,intercomunal_elqui,AR-5,Polygon,10.25,"[-71.1141989462991, -30.17209594807095, -71.10619494682749, -30.16701259675416]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07654,PRI_ELQUI_2019,intercomunal_elqui,AR-5,Polygon,8.92,"[-70.83232280994064, -30.02109543837169, -70.82845555606941, -30.01652043167879]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07655,PRI_ELQUI_2019,intercomunal_elqui,AR-5,Polygon,24.58,"[-70.82028718714685, -30.00883097127722, -70.8135386201582, -30.00175229377062]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07656,PRI_ELQUI_2019,intercomunal_elqui,ZEU-1,Polygon,271.08,"[-71.26908185085044, -30.02078847814801, -71.25431947225943, -29.99429018967853]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07657,PRI_ELQUI_2019,intercomunal_elqui,ZEU-1,Polygon,9.66,"[-71.36355881904008, -29.9948933541643, -71.35922664489193, -29.99101194038061]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07658,PRI_ELQUI_2019,intercomunal_elqui,ZEU-P1,Polygon,74.43,"[-71.26395263794372, -30.00020560839646, -71.2557448483858, -29.9846610701047]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07659,PRI_ELQUI_2019,intercomunal_elqui,AU,Polygon,238.03,"[-70.7213903539813, -30.04194427647292, -70.69759953440439, -30.02518499911945]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07660,PRI_ELQUI_2019,intercomunal_elqui,AU,Polygon,218.9,"[-71.43286200732413, -30.20430152903651, -71.40155310178028, -30.18768261979399]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07661,PRI_ELQUI_2019,intercomunal_elqui,AR-3,Polygon,2739.76,"[-71.39742232856095, -30.46644373672164, -71.30606555028862, -30.32105037766231]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07662,PRI_ELQUI_2019,intercomunal_elqui,AR-3,Polygon,329.79,"[-71.4589193039272, -30.48456589492116, -71.4068273950207, -30.42641809004697]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07663,PRI_ELQUI_2019,intercomunal_elqui,AR,Polygon,47.21,"[-71.16241114442045, -29.87687360293488, -71.1520249807195, -29.86304573166017]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07664,PRI_ELQUI_2019,intercomunal_elqui,AR,Polygon,21.73,"[-71.13763020956691, -29.86176415368343, -71.13196810372794, -29.85556757794887]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07665,PRI_ELQUI_2019,intercomunal_elqui,AR,Polygon,8330.7,"[-71.32798736794616, -29.80550110811833, -71.23505580250047, -29.63002947580009]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07666,PRI_ELQUI_2019,intercomunal_elqui,AR,Polygon,7.99,"[-70.97516099432877, -30.046810622829, -70.9704777571918, -30.04444340953205]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07667,PRI_ELQUI_2019,intercomunal_elqui,AR-1,Polygon,282.0,"[-71.24425877674061, -30.19821530762623, -71.22433452919762, -30.17194173420595]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07668,PRI_ELQUI_2019,intercomunal_elqui,AR,Polygon,3264.53,"[-70.56314460901136, -29.99997046603772, -70.1720829267332, -29.72703979527107]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07669,PRI_ELQUI_2019,intercomunal_elqui,AR,Polygon,5693.26,"[-71.37742641523658, -30.23329957699517, -71.24032593848402, -30.12767825793929]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07670,PRI_ELQUI_2019,intercomunal_elqui,AR-3,Polygon,1171.48,"[-71.46350416135404, -30.28772713660781, -71.40547211325693, -30.25043495002007]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07671,PRI_ELQUI_2019,intercomunal_elqui,AR-3,Polygon,9397.53,"[-71.46930398196864, -30.48162295655106, -71.34306810450086, -30.31280879331388]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07672,PRI_ELQUI_2019,intercomunal_elqui,AR,Polygon,13797.52,"[-71.3241953741295, -29.37077710340405, -71.08142653423164, -29.15604493948758]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07673,PRI_ELQUI_2019,intercomunal_elqui,AR-3,Polygon,877.51,"[-71.44672827237174, -30.32148121218902, -71.40233333229472, -30.28853034388616]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07674,PRI_ELQUI_2019,intercomunal_elqui,AR-3,Polygon,4129.65,"[-71.52048003793107, -30.42581599499847, -71.43788166509857, -30.30319603750013]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07675,PRI_ELQUI_2019,intercomunal_elqui,AR-4,Polygon,11092.85,"[-71.09480273991078, -30.22248280465716, -70.9438770084568, -30.07075760026793]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07676,PRI_ELQUI_2019,intercomunal_elqui,AR-1,Polygon,1840.59,"[-71.13957419068679, -30.03516833538434, -71.01228206660366, -29.959406708094]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07677,PRI_ELQUI_2019,intercomunal_elqui,AR-1,Polygon,655.01,"[-71.26103886138384, -30.22837282267707, -71.23866609754114, -30.16790526942868]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07678,PRI_ELQUI_2019,intercomunal_elqui,AR-3,Polygon,65.28,"[-71.31182459040193, -29.42464459760597, -71.30286160662521, -29.41373082725212]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07679,PRI_ELQUI_2019,intercomunal_elqui,AR-2,Polygon,74.5,"[-71.09369304808459, -29.95529434993985, -71.07966841508019, -29.94352950784181]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07680,PRI_ELQUI_2019,intercomunal_elqui,AR-2,Polygon,812.3,"[-71.36414541476276, -29.30255060540247, -71.29495825958168, -29.27672569712243]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07681,PRI_ELQUI_2019,intercomunal_elqui,AR-3,Polygon,17.67,"[-71.3088519393708, -29.44258638129158, -71.3051688291169, -29.42462300835052]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07682,PRI_ELQUI_2019,intercomunal_elqui,AR-3,Polygon,7.09,"[-71.27995885661161, -29.63093927797165, -71.27436556054128, -29.62846063269571]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07683,PRI_ELQUI_2019,intercomunal_elqui,AR-3,Polygon,623.83,"[-71.33436911394736, -29.62821375296121, -71.27403297124597, -29.50676322316068]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07684,PRI_ELQUI_2019,intercomunal_elqui,AR-4,Polygon,604.05,"[-71.34489363124896, -29.77625433287217, -71.29093694449625, -29.62243532142378]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07685,PRI_ELQUI_2019,intercomunal_elqui,AR-3A,Polygon,5342.74,"[-71.27042300011951, -29.89594175707773, -71.17765485268549, -29.73096834398832]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07686,PRI_ELQUI_2019,intercomunal_elqui,AR,Polygon,1158.14,"[-71.31022720302686, -30.14796704434277, -71.2396364684196, -30.08454058533987]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07687,PRI_ELQUI_2019,intercomunal_elqui,AR,Polygon,5502.56,"[-71.37944223100372, -30.11848531484316, -71.28339205777245, -29.9895325121414]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07688,PRI_ELQUI_2019,intercomunal_elqui,ZEU-6,Polygon,23.11,"[-70.49236534011419, -30.12773640418521, -70.48788971312369, -30.1176892775455]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07689,PRI_ELQUI_2019,intercomunal_elqui,ZEU-6,Polygon,44.48,"[-70.49865863836564, -30.13781559256291, -70.49262506874047, -30.12551943723346]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07690,PRI_ELQUI_2019,intercomunal_elqui,ZEU-4,Polygon,58.71,"[-70.5005157638313, -30.12906877682521, -70.49020114052806, -30.1176206609732]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07691,PRI_ELQUI_2019,intercomunal_elqui,ZI-S1,Polygon,7.79,"[-70.72587906368886, -30.03808943793503, -70.72122721281447, -30.03589790805837]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07692,PRI_ELQUI_2019,intercomunal_elqui,ZEU-7,Polygon,198.7,"[-71.38254255288378, -30.08189330837045, -71.36147948789123, -30.05784295568333]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07693,PRI_ELQUI_2019,intercomunal_elqui,ZEU-5,Polygon,608.59,"[-71.43991193636259, -30.21079424341546, -71.38224912128942, -30.18148642671491]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07694,PRI_ELQUI_2019,intercomunal_elqui,AV,Polygon,735.02,"[-71.46137048680448, -30.23213642376517, -71.43169994479135, -30.19671388515982]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07695,PRI_ELQUI_2019,intercomunal_elqui,AR-4,Polygon,19.17,"[-71.484548544731, -30.43605838695082, -71.4783891780424, -30.41773846210535]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07696,PRI_ELQUI_2019,intercomunal_elqui,AR,Polygon,27.82,"[-71.60650163471665, -30.36507042940716, -71.59979649859902, -30.35895991194215]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07697,PRI_ELQUI_2019,intercomunal_elqui,AR,Polygon,1818.82,"[-71.6603793966561, -30.35751735855319, -71.60323894474728, -30.30553122610723]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07698,PRI_ELQUI_2019,intercomunal_elqui,ZEU-PMP,Polygon,123.6,"[-71.25013195735049, -30.20677539480395, -71.23577573588554, -30.19496560366797]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07699,PRI_ELQUI_2019,intercomunal_elqui,AR-2,Polygon,651.25,"[-70.95198280038313, -29.9968383928749, -70.86274357152003, -29.97327011084242]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07700,PRI_ELQUI_2019,intercomunal_elqui,ZEU-4,Polygon,31.86,"[-70.69638402979602, -30.03174702086655, -70.68283313891177, -30.02599698510561]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07701,PRI_ELQUI_2019,intercomunal_elqui,ZEU-4,Polygon,9.72,"[-70.94699523485664, -29.9829204372859, -70.9412635649527, -29.9806658774629]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07702,PRI_ELQUI_2019,intercomunal_elqui,AV,Polygon,27.9,"[-70.9560071043144, -29.98548191164229, -70.94167693484064, -29.98231194426682]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07703,PRI_ELQUI_2019,intercomunal_elqui,ZEU-4,Polygon,4.31,"[-70.72911066571224, -30.03724018413869, -70.72560621037779, -30.03565328477627]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07704,PRI_ELQUI_2019,intercomunal_elqui,ZEU-P1,Polygon,294.72,"[-71.39256741404202, -30.24953091829207, -71.37897625905998, -30.21780261689695]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07705,PRI_ELQUI_2019,intercomunal_elqui,AR-1,Polygon,685.03,"[-71.42244422563354, -30.22967115045946, -71.38635846058708, -30.20243145949266]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07706,PRI_ELQUI_2019,intercomunal_elqui,AR-3,Polygon,1035.51,"[-71.44432269644763, -30.26652777804722, -71.38944508930754, -30.22752799331629]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07707,PRI_ELQUI_2019,intercomunal_elqui,ZEU-P1,Polygon,20.35,"[-71.05024476430081, -29.36882196466823, -71.04259893284473, -29.36483341449929]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07708,PRI_ELQUI_2019,intercomunal_elqui,AR,Polygon,18962.16,"[-71.18993384021994, -30.14181282281798, -70.80685725770428, -29.67831711304848]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
